test_acc,test_prec,test_rec,test_f1,Algorithm,classification
0.8285714285714286,0.686530612244898,0.8285714285714286,0.7508928571428571,Random Forest,ER
0.7285714285714285,0.6071428571428571,0.7285714285714285,0.6623376623376623,SVM,ER_HER2
0.7,0.6633333333333333,0.7,0.6619118082272861,SVM,ER_HER2_PR
