test_acc,test_prec,test_rec,test_f1,Algorithm,classification
0.6586826347305389,0.646448708422571,0.6586826347305389,0.6524452413044233,SVM,HER2
0.6946107784431138,0.7502024253380032,0.6946107784431138,0.6073167933506736,Random Forest,HER2_PR
