test_acc,test_prec,test_rec,test_f1,Algorithm,classification
0.7142857142857143,0.6843495487563285,0.7142857142857143,0.697320223636013,SVM,HER2
0.7428571428571429,0.7272727272727273,0.7428571428571429,0.7288461538461538,Random Forest,HER2_PR
