test_acc,test_prec,test_rec,test_f1,Algorithm,classification
0.6714285714285714,0.6497685185185186,0.6714285714285714,0.6572028339018631,Random Forest,PR
0.7571428571428571,0.6975446428571429,0.7571428571428571,0.7142857142857142,SVM,PR_HER2
0.7142857142857143,0.7486772486772486,0.7142857142857143,0.729591836734694,SVM,PR_HER2_ER
