test_acc,test_prec,test_rec,test_f1,Algorithm,classification
0.7857142857142857,0.6801705756929638,0.7857142857142857,0.729142857142857,Random Forest,ER
0.7857142857142857,0.7455357142857143,0.7857142857142857,0.7478991596638657,SVM,ER_HER2
0.6571428571428571,0.48059701492537316,0.6571428571428571,0.5551724137931036,SVM,ER_HER2_PR
